"","Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","City","State","Region","Product.ID","Category","Sub.Category","Sales","Quantity","Discount","Profit","Code"
"1732",1732,"CA-2014-125136","9/28/2014","10/3/2014","Standard Class","KD-16495","Keith Dawkins","Corporate","Fayetteville","North Carolina","South","OFF-PA-10001804","Office Supplies","Paper",10.688,2,0.2,3.7408,37
"1733",1733,"US-2016-131149","7/10/2016","7/14/2016","Standard Class","LH-17155","Logan Haushalter","Consumer","Dallas","Texas","Central","OFF-ST-10000689","Office Supplies","Storage",338.04,3,0.2,-33.804,48
"1734",1734,"US-2016-131149","7/10/2016","7/14/2016","Standard Class","LH-17155","Logan Haushalter","Consumer","Dallas","Texas","Central","OFF-AR-10002135","Office Supplies","Art",154.24,4,0.2,17.352,48
"1735",1735,"CA-2017-101483","7/29/2017","8/1/2017","Second Class","AG-10675","Anna Gayman","Consumer","Jacksonville","North Carolina","South","OFF-AP-10002082","Office Supplies","Appliances",34.848,2,0.2,6.534,37
"1736",1736,"CA-2017-101483","7/29/2017","8/1/2017","Second Class","AG-10675","Anna Gayman","Consumer","Jacksonville","North Carolina","South","TEC-PH-10003442","Technology","Phones",22,5,0.2,1.375,37
"1737",1737,"CA-2017-101483","7/29/2017","8/1/2017","Second Class","AG-10675","Anna Gayman","Consumer","Jacksonville","North Carolina","South","OFF-AR-10002833","Office Supplies","Art",4.368,3,0.2,0.3822,37
"1738",1738,"CA-2015-130204","9/3/2015","9/9/2015","Standard Class","DB-13120","David Bremer","Corporate","San Francisco","California","West","OFF-ST-10001325","Office Supplies","Storage",31.44,3,0,8.4888,6
"1739",1739,"CA-2015-130204","9/3/2015","9/9/2015","Standard Class","DB-13120","David Bremer","Corporate","San Francisco","California","West","TEC-AC-10003038","Technology","Accessories",17.9,2,0,3.401,6
"1740",1740,"CA-2015-130204","9/3/2015","9/9/2015","Standard Class","DB-13120","David Bremer","Corporate","San Francisco","California","West","TEC-AC-10003590","Technology","Accessories",129.45,5,0,46.602,6
"1741",1741,"CA-2014-110527","8/9/2014","8/16/2014","Standard Class","ED-13885","Emily Ducich","Home Office","San Diego","California","West","OFF-LA-10000262","Office Supplies","Labels",20.88,8,0,9.6048,6
"1742",1742,"CA-2017-152807","10/30/2017","11/3/2017","Standard Class","MC-18100","Mick Crebagga","Consumer","Philadelphia","Pennsylvania","East","OFF-PA-10004355","Office Supplies","Paper",20.736,4,0.2,7.2576,42
"1743",1743,"CA-2017-152807","10/30/2017","11/3/2017","Standard Class","MC-18100","Mick Crebagga","Consumer","Philadelphia","Pennsylvania","East","FUR-FU-10004415","Furniture","Furnishings",7.168,2,0.2,0.9856,42
"1744",1744,"CA-2017-152807","10/30/2017","11/3/2017","Standard Class","MC-18100","Mick Crebagga","Consumer","Philadelphia","Pennsylvania","East","OFF-ST-10002486","Office Supplies","Storage",11.168,2,0.2,-2.5128,42
"1745",1745,"CA-2017-152807","10/30/2017","11/3/2017","Standard Class","MC-18100","Mick Crebagga","Consumer","Philadelphia","Pennsylvania","East","TEC-AC-10001142","Technology","Accessories",442.4,7,0.2,-55.3,42
"1746",1746,"CA-2014-133270","6/6/2014","6/9/2014","First Class","BM-11785","Bryan Mills","Consumer","Rochester","New York","East","OFF-AR-10002656","Office Supplies","Art",13.36,2,0,4.9432,36
"1747",1747,"CA-2016-155670","8/13/2016","8/17/2016","Second Class","EM-14065","Erin Mull","Consumer","Jacksonville","North Carolina","South","OFF-BI-10000138","Office Supplies","Binders",11.232,8,0.7,-8.2368,37
"1748",1748,"CA-2016-155670","8/13/2016","8/17/2016","Second Class","EM-14065","Erin Mull","Consumer","Jacksonville","North Carolina","South","OFF-PA-10004947","Office Supplies","Paper",10.272,3,0.2,3.21,37
"1749",1749,"US-2014-157406","4/25/2014","4/29/2014","Standard Class","DA-13450","Dianna Arnett","Home Office","Houston","Texas","Central","OFF-PA-10003543","Office Supplies","Paper",10.368,2,0.2,3.6288,48
"1750",1750,"US-2014-157406","4/25/2014","4/29/2014","Standard Class","DA-13450","Dianna Arnett","Home Office","Houston","Texas","Central","OFF-AR-10002221","Office Supplies","Art",6.24,3,0.2,0.546,48
"1751",1751,"CA-2015-139094","11/22/2015","11/27/2015","Standard Class","MO-17800","Meg O'Connel","Home Office","San Antonio","Texas","Central","FUR-TA-10004607","Furniture","Tables",206.962,2,0.3,-32.5226,48
"1752",1752,"CA-2017-168837","10/14/2017","10/17/2017","First Class","JW-15955","Joni Wasserman","Consumer","Oakland","California","West","FUR-FU-10001918","Furniture","Furnishings",9.46,2,0,3.6894,6
"1753",1753,"CA-2017-116715","12/2/2017","12/5/2017","First Class","VW-21775","Victoria Wilson","Corporate","San Francisco","California","West","OFF-ST-10004340","Office Supplies","Storage",559.62,9,0,151.0974,6
"1754",1754,"CA-2017-116715","12/2/2017","12/5/2017","First Class","VW-21775","Victoria Wilson","Corporate","San Francisco","California","West","OFF-PA-10004475","Office Supplies","Paper",109.92,2,0,53.8608,6
"1755",1755,"CA-2017-116715","12/2/2017","12/5/2017","First Class","VW-21775","Victoria Wilson","Corporate","San Francisco","California","West","OFF-PA-10003893","Office Supplies","Paper",8.56,2,0,3.852,6
"1756",1756,"CA-2015-135622","12/8/2015","12/11/2015","Second Class","TT-21460","Tonja Turnell","Home Office","Fort Worth","Texas","Central","OFF-PA-10000100","Office Supplies","Paper",360.712,11,0.2,130.7581,48
"1757",1757,"CA-2015-135622","12/8/2015","12/11/2015","Second Class","TT-21460","Tonja Turnell","Home Office","Fort Worth","Texas","Central","TEC-PH-10001817","Technology","Phones",1718.4,6,0.2,150.36,48
"1758",1758,"US-2015-107349","7/13/2015","7/15/2015","First Class","SL-20155","Sara Luxemburg","Home Office","Houston","Texas","Central","OFF-BI-10001765","Office Supplies","Binders",41.568,6,0.8,-66.5088,48
"1759",1759,"CA-2014-139017","5/11/2014","5/17/2014","Standard Class","RM-19375","Raymond Messe","Consumer","Houston","Texas","Central","TEC-AC-10001013","Technology","Accessories",46.864,2,0.2,7.6154,48
"1760",1760,"CA-2014-141817","1/5/2014","1/12/2014","Standard Class","MB-18085","Mick Brown","Consumer","Philadelphia","Pennsylvania","East","OFF-AR-10003478","Office Supplies","Art",19.536,3,0.2,4.884,42
"1761",1761,"CA-2015-130785","9/5/2015","9/9/2015","Standard Class","AG-10900","Arthur Gainer","Consumer","San Diego","California","West","FUR-BO-10000330","Furniture","Bookcases",411.332,4,0.15,-4.8392,6
"1762",1762,"CA-2015-130785","9/5/2015","9/9/2015","Standard Class","AG-10900","Arthur Gainer","Consumer","San Diego","California","West","OFF-BI-10001900","Office Supplies","Binders",28.752,6,0.2,9.7038,6
"1763",1763,"CA-2015-130785","9/5/2015","9/9/2015","Standard Class","AG-10900","Arthur Gainer","Consumer","San Diego","California","West","FUR-BO-10003159","Furniture","Bookcases",293.199,3,0.15,-20.6964,6
"1764",1764,"CA-2016-110254","8/4/2016","8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","Virginia","South","OFF-SU-10002573","Office Supplies","Supplies",35.06,2,0,10.518,51
"1765",1765,"CA-2016-110254","8/4/2016","8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","Virginia","South","OFF-LA-10004484","Office Supplies","Labels",4.13,1,0,1.8998,51
"1766",1766,"CA-2016-110254","8/4/2016","8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","Virginia","South","FUR-FU-10001591","Furniture","Furnishings",109.8,9,0,46.116,51
"1767",1767,"CA-2016-110254","8/4/2016","8/8/2016","Standard Class","ML-17755","Max Ludwig","Home Office","Suffolk","Virginia","South","OFF-LA-10002034","Office Supplies","Labels",9.82,2,0,4.8118,51
"1768",1768,"US-2014-158057","3/22/2014","3/26/2014","Standard Class","CC-12685","Craig Carroll","Consumer","Greensboro","North Carolina","South","OFF-BI-10004410","Office Supplies","Binders",7.644,4,0.7,-5.8604,37
"1769",1769,"US-2014-158057","3/22/2014","3/26/2014","Standard Class","CC-12685","Craig Carroll","Consumer","Greensboro","North Carolina","South","OFF-BI-10002735","Office Supplies","Binders",51.465,5,0.7,-39.4565,37
"1770",1770,"CA-2017-146024","3/2/2017","3/8/2017","Standard Class","SC-20770","Stewart Carmichael","Corporate","Dallas","Texas","Central","OFF-SU-10001935","Office Supplies","Supplies",6.976,4,0.2,-1.3952,48
"1771",1771,"CA-2017-146024","3/2/2017","3/8/2017","Standard Class","SC-20770","Stewart Carmichael","Corporate","Dallas","Texas","Central","OFF-BI-10003291","Office Supplies","Binders",12.222,7,0.8,-20.1663,48
"1772",1772,"CA-2016-129686","11/27/2016","11/29/2016","Second Class","GG-14650","Greg Guthrie","Corporate","Chicago","Illinois","Central","OFF-ST-10004337","Office Supplies","Storage",97.984,2,0.2,-24.496,17
"1773",1773,"CA-2016-129686","11/27/2016","11/29/2016","Second Class","GG-14650","Greg Guthrie","Corporate","Chicago","Illinois","Central","TEC-AC-10001266","Technology","Accessories",62.4,6,0.2,19.5,17
"1774",1774,"CA-2014-118976","4/28/2014","5/3/2014","Standard Class","MY-18295","Muhammed Yedwab","Corporate","Baltimore","Maryland","East","OFF-BI-10001628","Office Supplies","Binders",20.86,2,0,9.387,24
"1775",1775,"CA-2014-118976","4/28/2014","5/3/2014","Standard Class","MY-18295","Muhammed Yedwab","Corporate","Baltimore","Maryland","East","OFF-ST-10000877","Office Supplies","Storage",497.61,9,0,129.3786,24
"1776",1776,"CA-2014-118976","4/28/2014","5/3/2014","Standard Class","MY-18295","Muhammed Yedwab","Corporate","Baltimore","Maryland","East","OFF-AR-10004752","Office Supplies","Art",5.34,2,0,1.4952,24
"1777",1777,"CA-2014-118976","4/28/2014","5/3/2014","Standard Class","MY-18295","Muhammed Yedwab","Corporate","Baltimore","Maryland","East","OFF-LA-10000452","Office Supplies","Labels",3.15,1,0,1.512,24
"1778",1778,"CA-2015-105347","11/24/2015","11/28/2015","Standard Class","DP-13000","Darren Powers","Consumer","Los Angeles","California","West","OFF-PA-10000675","Office Supplies","Paper",368.91,9,0,180.7659,6
"1779",1779,"CA-2015-105347","11/24/2015","11/28/2015","Standard Class","DP-13000","Darren Powers","Consumer","Los Angeles","California","West","OFF-AR-10003045","Office Supplies","Art",14.7,5,0,6.615,6
"1780",1780,"CA-2016-124667","11/11/2016","11/16/2016","Standard Class","BD-11770","Bryan Davis","Consumer","New York City","New York","East","TEC-AC-10003447","Technology","Accessories",59.97,3,0,14.9925,36
"1781",1781,"CA-2016-124667","11/11/2016","11/16/2016","Standard Class","BD-11770","Bryan Davis","Consumer","New York City","New York","East","OFF-ST-10002276","Office Supplies","Storage",83.36,1,0,20.84,36
"1782",1782,"CA-2015-111094","7/9/2015","7/13/2015","Standard Class","CB-12535","Claudia Bergmann","Corporate","Franklin","Massachusetts","East","OFF-PA-10001609","Office Supplies","Paper",6.58,2,0,3.0268,25
"1783",1783,"CA-2015-111094","7/9/2015","7/13/2015","Standard Class","CB-12535","Claudia Bergmann","Corporate","Franklin","Massachusetts","East","OFF-BI-10001597","Office Supplies","Binders",122.94,3,0,59.0112,25
"1784",1784,"CA-2017-166317","9/22/2017","9/26/2017","Standard Class","JE-15610","Jim Epp","Corporate","Milwaukee","Wisconsin","Central","OFF-PA-10004475","Office Supplies","Paper",219.84,4,0,107.7216,55
"1785",1785,"CA-2017-166317","9/22/2017","9/26/2017","Standard Class","JE-15610","Jim Epp","Corporate","Milwaukee","Wisconsin","Central","TEC-AC-10004510","Technology","Accessories",98.16,6,0,9.816,55
"1786",1786,"CA-2017-166317","9/22/2017","9/26/2017","Standard Class","JE-15610","Jim Epp","Corporate","Milwaukee","Wisconsin","Central","OFF-BI-10002976","Office Supplies","Binders",33.04,8,0,15.5288,55
"1787",1787,"CA-2017-166317","9/22/2017","9/26/2017","Standard Class","JE-15610","Jim Epp","Corporate","Milwaukee","Wisconsin","Central","TEC-PH-10001615","Technology","Phones",86.97,3,0,25.2213,55
"1788",1788,"CA-2015-154326","2/15/2015","2/19/2015","Standard Class","RP-19855","Roy Phan","Corporate","Kenosha","Wisconsin","Central","TEC-PH-10001819","Technology","Phones",134.97,3,0,64.7856,55
"1789",1789,"CA-2015-154326","2/15/2015","2/19/2015","Standard Class","RP-19855","Roy Phan","Corporate","Kenosha","Wisconsin","Central","TEC-PH-10000560","Technology","Phones",699.98,2,0,195.9944,55
"1790",1790,"CA-2015-154326","2/15/2015","2/19/2015","Standard Class","RP-19855","Roy Phan","Corporate","Kenosha","Wisconsin","Central","TEC-AC-10004568","Technology","Accessories",139.95,5,0,26.5905,55
"1791",1791,"CA-2014-102008","9/30/2014","10/4/2014","Standard Class","RA-19915","Russell Applegate","Consumer","New York City","New York","East","OFF-PA-10004092","Office Supplies","Paper",48.94,1,0,24.47,36
"1792",1792,"CA-2014-120474","12/1/2014","12/3/2014","First Class","RP-19390","Resi Pölking","Consumer","Madison","Wisconsin","Central","FUR-CH-10001854","Furniture","Chairs",2807.84,8,0,673.8816,55
"1793",1793,"CA-2014-120474","12/1/2014","12/3/2014","First Class","RP-19390","Resi Pölking","Consumer","Madison","Wisconsin","Central","OFF-AR-10000475","Office Supplies","Art",46.64,4,0,12.5928,55
"1794",1794,"CA-2014-104773","12/8/2014","12/13/2014","Standard Class","TB-21175","Thomas Boland","Corporate","Houston","Texas","Central","OFF-ST-10000777","Office Supplies","Storage",60.416,2,0.2,6.0416,48
"1795",1795,"CA-2016-140774","9/5/2016","9/10/2016","Standard Class","BE-11455","Brad Eason","Home Office","Olathe","Kansas","Central","OFF-AR-10004022","Office Supplies","Art",107.94,3,0,26.985,20
"1796",1796,"US-2017-139465","8/27/2017","8/30/2017","First Class","MR-17545","Mathew Reese","Home Office","New York City","New York","East","OFF-ST-10002352","Office Supplies","Storage",63.84,8,0,16.5984,36
"1797",1797,"US-2017-139465","8/27/2017","8/30/2017","First Class","MR-17545","Mathew Reese","Home Office","New York City","New York","East","TEC-PH-10000455","Technology","Phones",347.97,3,0,100.9113,36
"1798",1798,"US-2017-139465","8/27/2017","8/30/2017","First Class","MR-17545","Mathew Reese","Home Office","New York City","New York","East","OFF-BI-10003910","Office Supplies","Binders",37.008,6,0.2,11.565,36
"1799",1799,"CA-2016-100965","7/7/2016","7/11/2016","Standard Class","RM-19375","Raymond Messe","Consumer","San Jose","California","West","FUR-FU-10003039","Furniture","Furnishings",215.65,5,0,73.321,6
"1800",1800,"CA-2016-121034","8/8/2016","8/10/2016","Second Class","JF-15565","Jill Fjeld","Consumer","Dallas","Texas","Central","OFF-FA-10000585","Office Supplies","Fasteners",11.168,4,0.2,3.6296,48
"1801",1801,"CA-2016-121034","8/8/2016","8/10/2016","Second Class","JF-15565","Jill Fjeld","Consumer","Dallas","Texas","Central","OFF-PA-10001994","Office Supplies","Paper",53.952,3,0.2,17.5344,48
"1802",1802,"CA-2016-149461","11/13/2016","11/19/2016","Standard Class","AS-10135","Adrian Shami","Home Office","Auburn","Washington","West","FUR-FU-10004270","Furniture","Furnishings",4.18,1,0,1.5048,53
"1803",1803,"CA-2017-158379","9/22/2017","9/26/2017","Second Class","JA-15970","Joseph Airdo","Consumer","Philadelphia","Pennsylvania","East","OFF-BI-10002498","Office Supplies","Binders",5.607,1,0.7,-4.2987,42
"1804",1804,"CA-2017-158379","9/22/2017","9/26/2017","Second Class","JA-15970","Joseph Airdo","Consumer","Philadelphia","Pennsylvania","East","OFF-SU-10002881","Office Supplies","Supplies",4663.736,7,0.2,-1049.3406,42
"1805",1805,"CA-2017-158379","9/22/2017","9/26/2017","Second Class","JA-15970","Joseph Airdo","Consumer","Philadelphia","Pennsylvania","East","TEC-AC-10002926","Technology","Accessories",79.984,2,0.2,22.9954,42
"1806",1806,"US-2016-116729","12/25/2016","12/28/2016","First Class","GK-14620","Grace Kelly","Corporate","Los Angeles","California","West","TEC-PH-10002200","Technology","Phones",2575.944,7,0.2,257.5944,6
"1807",1807,"US-2016-116729","12/25/2016","12/28/2016","First Class","GK-14620","Grace Kelly","Corporate","Los Angeles","California","West","OFF-PA-10002005","Office Supplies","Paper",45.36,7,0,21.7728,6
"1808",1808,"US-2016-116729","12/25/2016","12/28/2016","First Class","GK-14620","Grace Kelly","Corporate","Los Angeles","California","West","TEC-AC-10001465","Technology","Accessories",254.24,7,0,76.272,6
"1809",1809,"CA-2016-164938","2/11/2016","2/13/2016","First Class","PB-19210","Phillip Breyer","Corporate","Tulsa","Oklahoma","Central","TEC-PH-10004897","Technology","Phones",69.93,7,0,0.6993,40
"1810",1810,"CA-2016-165484","10/23/2016","10/29/2016","Standard Class","HK-14890","Heather Kirkland","Corporate","Chicago","Illinois","Central","FUR-FU-10001196","Furniture","Furnishings",16.156,7,0.6,-12.117,17
"1811",1811,"CA-2016-165484","10/23/2016","10/29/2016","Standard Class","HK-14890","Heather Kirkland","Corporate","Chicago","Illinois","Central","OFF-PA-10000595","Office Supplies","Paper",54.816,3,0.2,17.8152,17
"1812",1812,"CA-2014-132612","6/9/2014","6/11/2014","Second Class","FO-14305","Frank Olsen","Consumer","Harrisonburg","Virginia","South","FUR-TA-10004534","Furniture","Tables",1441.3,7,0,245.021,51
"1813",1813,"US-2017-161193","11/20/2017","11/26/2017","Standard Class","BT-11680","Brian Thompson","Consumer","Newark","Ohio","East","FUR-FU-10001861","Furniture","Furnishings",77.6,5,0.2,28.13,39
"1814",1814,"US-2017-161193","11/20/2017","11/26/2017","Standard Class","BT-11680","Brian Thompson","Consumer","Newark","Ohio","East","FUR-FU-10000206","Furniture","Furnishings",4.656,2,0.2,1.5714,39
"1815",1815,"CA-2015-131597","9/14/2015","9/18/2015","Standard Class","SP-20620","Stefania Perrino","Corporate","Los Angeles","California","West","FUR-TA-10002607","Furniture","Tables",170.136,3,0.2,-8.5068,6
"1816",1816,"CA-2015-164833","6/4/2015","6/4/2015","Same Day","LL-16840","Lauren Leatherbury","Consumer","Seattle","Washington","West","OFF-LA-10000443","Office Supplies","Labels",7.38,2,0,3.4686,53
"1817",1817,"CA-2015-164833","6/4/2015","6/4/2015","Same Day","LL-16840","Lauren Leatherbury","Consumer","Seattle","Washington","West","OFF-AR-10004685","Office Supplies","Art",9.26,2,0,3.0558,53
"1818",1818,"CA-2015-125423","12/13/2015","12/15/2015","Second Class","MC-17575","Matt Collins","Consumer","Los Angeles","California","West","OFF-LA-10001771","Office Supplies","Labels",9.96,2,0,4.5816,6
"1819",1819,"US-2014-130379","5/25/2014","5/29/2014","Standard Class","JL-15235","Janet Lee","Consumer","Chicago","Illinois","Central","OFF-AP-10001394","Office Supplies","Appliances",75.6,2,0.8,-166.32,17
